date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2023-10-09,0,0.0039308429234975,0.0084075133185904,-0.0044766703950929005,-1.2358657976890324,-0.0011962765557805718,-0.12482419254596919,israel_hamas_war,NASDAQ
2023-10-10,1,0.0058120751228719,0.007020470658578893,-0.0012083955357069928,-0.3335994345925923,-0.0024046720914875645,-0.2509129270379345,israel_hamas_war,NASDAQ
2023-10-11,2,0.0071147163387782,0.005861211476998251,0.0012535048617799494,0.34605267960064073,-0.0011511672297076152,-0.12011730835924739,israel_hamas_war,NASDAQ
2023-10-12,3,-0.0062760194674332,-0.007568663224025236,0.001292643756592036,0.3568576791178328,0.00014147652688442083,0.014762216267820184,israel_hamas_war,NASDAQ
2024-03-26,-3,0.000414778606564,0.005842487266589182,-0.005427708660025182,-0.18044783275875498,-0.005427708660025182,-0.06820287001431999,israel_iran,BTC
2024-03-27,-2,-0.0076374445429517,0.0069693894397666835,-0.014606833982718384,-0.4856140409784333,-0.020034542642743566,-0.2517477250986148,israel_iran,BTC
2024-03-28,-1,0.0183971899718808,0.006202673139115404,0.012194516832765396,0.40541493139067336,-0.00784002580997817,-0.09851528420546694,israel_iran,BTC
2024-04-01,0,-0.0148500586978419,0.006478512926534965,-0.021328571624376864,-0.7090827394263324,-0.029168597434355036,-0.3665233681326798,israel_iran,BTC
2024-04-02,1,-0.0629909043698857,0.005193080588323497,-0.06818398495820921,-2.2668225369538013,-0.09735258239256425,-1.223301753717863,israel_iran,BTC
2024-04-03,2,0.0081237430733199,0.006625421931547052,0.0014983211417728473,0.04981269624893227,-0.09585426125079141,-1.2044743242309663,israel_iran,BTC
2024-04-04,3,0.0375988627118614,0.004643922352335203,0.032954940359526196,1.095609204371507,-0.06289932089126521,-0.7903729686766311,israel_iran,BTC
2024-03-26,-3,0.0003678047123048,0.0011156037127339625,-0.0007477990004291625,-0.09194703287679114,-0.0007477990004291625,-0.03475271182603845,israel_iran,Gold
2024-03-27,-2,0.0068709900334791,0.0011156037127339625,0.005755386320745137,0.7076643522503829,0.005007587320315975,0.23271927213969365,israel_iran,Gold
2024-03-28,-1,0.0121597708280425,0.0011156037127339625,0.011044167115308538,1.3579563442385798,0.016051754435624514,0.7459785261593652,israel_iran,Gold
2024-04-01,0,0.0085768495755336,0.0011156037127339625,0.0074612458627996365,0.9174115213512473,0.02351300029842415,1.0927274883594829,israel_iran,Gold
2024-04-02,1,0.0108950494050669,0.0011156037127339625,0.009779445692332939,1.2024501424496203,0.03329244599075709,1.547210922770324,israel_iran,Gold
2024-04-03,2,0.0146641355644599,0.0011156037127339625,0.013548531851725939,1.6658852216811755,0.046840977842483034,2.1768563526769094,israel_iran,Gold
2024-04-04,3,-0.0024436447730251,0.0011156037127339625,-0.0035592484857590624,-0.43763409331777847,0.043281729356723975,2.011446213225184,israel_iran,Gold
2024-03-26,-3,0.0027765343395821,-0.0012767938239589397,0.00405332816354104,0.34618927614000283,0.00405332816354104,0.130847247317702,israel_iran,TLT
2024-03-27,-2,0.009869028334622,0.003791657890723496,0.006077370443898504,0.5190599896974191,0.010130698607439544,0.3270334827838619,israel_iran,TLT
2024-03-28,-1,-0.0008450687359993,0.0004662676987264439,-0.0013113364347257439,-0.11199947124861528,0.008819362172713799,0.2847016616560669,israel_iran,TLT
2024-04-01,0,-0.0221198272368428,-0.0009263179718133327,-0.021193509265029466,-1.8101089611548564,-0.012374147092315668,-0.3994552179361081,israel_iran,TLT
2024-04-02,1,-0.005525796879434,-0.003260922078481016,-0.002264874800952984,-0.19343989340469983,-0.014639021893268652,-0.4725686253057766,israel_iran,TLT
2024-04-03,2,-0.0002173668673806,0.0004550010017411803,-0.0006723678691217803,-0.05742603029400842,-0.015311389762390432,-0.4942736245828634,israel_iran,TLT
2024-04-04,3,0.0071467946101217,-0.0055492206466999875,0.012696015256821687,1.0843494911553884,-0.002615374505568745,-0.08442804060049335,israel_iran,TLT
2024-03-26,-3,0.0005754609535789,-0.00023727665175505373,0.0008127376053339537,0.19679115006825654,0.0008127376053339537,0.07438006332842832,israel_iran,DXY
2024-03-27,-2,0.000575129988718,-0.00023727665175505373,0.0008124066404730537,0.19671101232739008,0.0016251442458070074,0.14872983743786192,israel_iran,DXY
2024-03-28,-1,0.0019148361635917,-0.00023727665175505373,0.0021521128153467535,0.5210990032074351,0.003777257061153761,0.3456867475707937,israel_iran,DXY
2024-04-01,0,0.0044853211809052,-0.00023727665175505373,0.0047225978326602535,1.1435000087355267,0.008499854893814014,0.7778891257585637,israel_iran,DXY
2024-04-02,1,-0.0019061857824119,-0.00023727665175505373,-0.0016689091306568461,-0.40409911517066394,0.006830945763157167,0.6251540166495887,israel_iran,DXY
2024-04-03,2,-0.0054527297836823,-0.00023727665175505373,-0.005215453131927247,-1.2628368777612111,0.0016154926312299204,0.14784654164995467,israel_iran,DXY
2024-04-04,3,-0.0012477541735412,-0.00023727665175505373,-0.0010104775217861463,-0.24467064440645492,0.0006050151094437741,0.05536973047604091,israel_iran,DXY
2024-03-26,-3,-0.0042061314856176,-0.003992476248520997,-0.00021365523709660286,-0.07099378763079782,-0.00021365523709660286,-0.02683312952880349,israel_iran,NASDAQ
2024-03-27,-2,0.005124191128412,0.010703169235937442,-0.005578978107525442,-1.8537939549005755,-0.005792633344622045,-0.7275013847604906,israel_iran,NASDAQ
2024-03-28,-1,-0.0012239290623057,0.0010614170579459942,-0.002285346120251694,-0.7593793596112896,-0.00807797946487374,-1.014519804230056,israel_iran,NASDAQ
2024-04-01,0,0.0010599197647428,-0.002976294352366145,0.004036214117108945,1.3411612640831292,-0.0040417653477647945,-0.5076084938304871,israel_iran,NASDAQ
2024-04-02,1,-0.0095829724928891,-0.00974532683594751,0.00016235434305840978,0.053947424405117496,-0.0038794110047063847,-0.4872182839950018,israel_iran,NASDAQ
2024-04-03,2,0.0022762706107119,0.0010287500041795314,0.0012475206065323684,0.4145286313068863,-0.0026318903981740163,-0.33054118831585827,israel_iran,NASDAQ
2024-04-04,3,-0.014129794417524,-0.01638009942808353,0.0022503050105595283,0.7477358299059619,-0.0003815853876144881,-0.047923609415334224,israel_iran,NASDAQ
2026-02-25,-3,0.0587881628108732,0.0148127133197575,0.0439754494911157,2.0986414609320767,0.0439754494911157,0.793211913816507,us_israel_iran,BTC
2026-02-26,-2,-0.0074786108124004,-0.020708545163267394,0.013229934350866994,0.6313724834068671,0.0572053838419827,1.0318482817799106,us_israel_iran,BTC
2026-02-27,-1,-0.0235803453997585,-0.016835553533148615,-0.0067447918666098845,-0.3218818686431994,0.05046059197537281,0.9101883709269585,us_israel_iran,BTC
2026-03-02,0,0.0429905086879988,0.001749140163150848,0.04124136852484795,1.9681628475295245,0.09170196050022075,1.6540840043897953,us_israel_iran,BTC
2026-03-03,1,-0.0070359214012543,-0.018332421143439276,0.011296499742184975,0.5391031358792012,0.10299846024240572,1.8578458370399995,us_israel_iran,BTC
2026-03-04,2,0.0626701105436228,0.015244263216300173,0.04742584732732263,2.2633048819901624,0.15042430756972835,2.7132946740206223,us_israel_iran,BTC
2026-03-05,3,-0.026047184090688,-0.007149300158591435,-0.018897883932096564,-0.9018641810993285,0.13152642363763178,2.3724220540855163,us_israel_iran,BTC
